,X,Y,R,G,B
1150,7,30,12,21,45
1151,7,31,12,21,45
1152,7,32,12,21,45
1153,7,33,12,21,45
1154,7,34,12,21,45
1155,7,35,12,21,45
1156,7,36,12,21,45
1157,7,37,12,21,45
1158,7,38,12,21,45
1159,7,39,12,21,45
1160,7,40,12,21,45
1161,7,41,12,21,45
1162,7,42,12,21,45
1163,7,43,12,21,45
1164,7,44,12,21,45
1165,7,45,12,21,45
1166,7,46,12,21,45
1167,7,47,12,21,45
1168,7,48,12,21,45
1169,7,49,12,21,45
1170,7,50,12,21,45
1171,7,51,12,21,45
1172,7,52,12,21,45
1173,7,53,12,21,45
1174,7,54,13,26,78
1175,7,55,13,26,78
1176,7,56,13,26,78
1177,7,57,13,26,78
1178,7,58,13,26,78
1179,7,59,13,26,78
1180,7,60,13,26,78
1181,7,61,13,26,78
1182,7,62,13,26,78
1183,7,63,13,26,78
1184,7,64,13,26,78
1185,7,65,13,26,78
1186,7,66,13,26,78
1187,7,67,13,26,78
1188,7,68,13,26,78
1189,7,69,13,26,78
1190,7,70,13,26,78
1191,7,71,13,26,78
1192,7,72,13,26,78
1193,7,73,13,26,78
1194,7,74,13,26,78
1195,7,75,13,26,78
1196,7,76,13,26,78
1197,7,77,13,26,78
1198,7,78,13,26,78
1199,7,79,13,26,78
1200,7,80,13,26,78
1201,7,81,13,26,78
1202,7,82,13,26,78
1203,7,83,13,26,78
1204,7,84,13,26,78
1205,7,85,13,26,78
1206,7,86,13,26,78
1207,7,87,13,26,78
1208,7,88,13,26,78
1209,7,89,13,26,78
1210,7,90,13,26,78
1211,7,91,13,26,78
1212,7,92,13,26,78
1213,7,93,13,26,78
1214,7,94,13,26,78
1215,7,95,13,26,78
1216,7,96,13,26,78
1217,7,97,13,26,78
1218,7,98,13,26,78
1219,7,99,13,26,78
1220,7,100,13,26,78
1221,7,101,13,26,78
1222,7,102,13,26,78
1223,7,103,13,26,78
1224,7,104,42,57,120
1225,7,105,93,91,139
1226,7,106,156,155,208
1227,7,107,156,155,208
1228,7,108,156,155,208
1229,7,109,156,155,208
1230,7,110,156,155,208
1231,7,111,148,146,208
1232,7,112,93,91,139
1233,7,113,93,91,139
1234,7,114,148,146,208
1235,7,115,156,155,208
1236,7,116,126,123,178
1237,7,117,93,91,139
1238,7,118,93,91,139
1239,7,119,42,57,120
1240,7,120,93,91,139
1241,7,121,93,91,139
1242,7,122,93,91,139
1243,7,123,93,91,139
1244,7,124,93,91,139
1245,7,125,93,91,139
1246,7,126,93,91,139
1247,7,127,42,57,120
1248,7,128,42,57,120
1249,7,129,42,57,120
1250,7,130,42,57,120
1251,7,131,42,57,120
1252,7,132,42,57,120
1253,7,133,42,57,120
1254,7,134,42,57,120
1255,7,135,42,57,120
1256,7,136,42,57,120
1257,7,137,42,57,120
1258,7,138,42,57,120
1259,7,139,42,57,120
1260,7,140,42,57,120
1261,7,141,42,57,120
1262,7,142,42,57,120
1263,7,143,42,57,120
1264,7,144,42,57,120
1265,7,145,42,57,120
1266,7,146,42,57,120
1267,7,147,42,57,120
1268,7,148,42,57,120
1269,7,149,42,57,120
1270,7,150,42,57,120
1271,7,151,42,57,120
1272,7,152,42,57,120
1273,7,153,42,57,120
1274,7,154,93,91,139
1275,7,155,148,146,208
1276,7,156,148,146,208
1277,7,157,148,146,208
1278,7,158,148,146,208
1279,7,159,148,146,208
1280,8,0,12,21,45
1281,8,1,12,21,45
1282,8,2,12,21,45
1283,8,3,12,21,45
1284,8,4,47,68,86
1285,8,5,47,68,86
1286,8,6,47,68,86
1287,8,7,47,68,86
1288,8,8,47,68,86
1289,8,9,47,68,86
1290,8,10,47,68,86
1291,8,11,12,21,45
1292,8,12,12,21,45
1293,8,13,12,21,45
1294,8,14,12,21,45
1295,8,15,12,21,45
1296,8,16,12,21,45
1297,8,17,12,21,45
1298,8,18,12,21,45
1299,8,19,12,21,45
1300,8,20,12,21,45
1301,8,21,12,21,45
1302,8,22,12,21,45
1303,8,23,12,21,45
1304,8,24,12,21,45
1305,8,25,12,21,45
1306,8,26,12,21,45
1307,8,27,12,21,45
1308,8,28,12,21,45
1309,8,29,12,21,45
1310,8,30,12,21,45
1311,8,31,12,21,45
1312,8,32,12,21,45
1313,8,33,12,21,45
1314,8,34,12,21,45
1315,8,35,12,21,45
1316,8,36,12,21,45
1317,8,37,12,21,45
1318,8,38,12,21,45
1319,8,39,12,21,45
1320,8,40,12,21,45
1321,8,41,12,21,45
1322,8,42,12,21,45
1323,8,43,12,21,45
1324,8,44,12,21,45
1325,8,45,12,21,45
1326,8,46,12,21,45
1327,8,47,12,21,45
1328,8,48,12,21,45
1329,8,49,12,21,45
1330,8,50,12,21,45
1331,8,51,12,21,45
1332,8,52,12,21,45
1333,8,53,12,21,45
1334,8,54,13,26,78
1335,8,55,13,26,78
1336,8,56,13,26,78
1337,8,57,13,26,78
1338,8,58,13,26,78
1339,8,59,13,26,78
1340,8,60,13,26,78
1341,8,61,13,26,78
1342,8,62,13,26,78
1343,8,63,13,26,78
1344,8,64,13,26,78
1345,8,65,13,26,78
1346,8,66,13,26,78
1347,8,67,13,26,78
1348,8,68,13,26,78
1349,8,69,13,26,78
1350,8,70,13,26,78
1351,8,71,13,26,78
1352,8,72,13,26,78
1353,8,73,13,26,78
1354,8,74,13,26,78
1355,8,75,13,26,78
1356,8,76,13,26,78
1357,8,77,13,26,78
1358,8,78,13,26,78
1359,8,79,13,26,78
1360,8,80,13,26,78
1361,8,81,13,26,78
1362,8,82,13,26,78
1363,8,83,13,26,78
1364,8,84,13,26,78
1365,8,85,13,26,78
1366,8,86,13,26,78
1367,8,87,13,26,78
1368,8,88,13,26,78
1369,8,89,13,26,78
1370,8,90,13,26,78
1371,8,91,13,26,78
1372,8,92,13,26,78
1373,8,93,13,26,78
1374,8,94,13,26,78
1375,8,95,13,26,78
1376,8,96,13,26,78
1377,8,97,13,26,78
1378,8,98,13,26,78
1379,8,99,13,26,78
1380,8,100,42,57,120
1381,8,101,42,57,120
1382,8,102,93,91,139
1383,8,103,126,123,178
1384,8,104,156,155,208
1385,8,105,156,155,208
1386,8,106,156,155,208
1387,8,107,156,155,208
1388,8,108,148,146,208
1389,8,109,156,155,208
1390,8,110,156,155,208
1391,8,111,126,123,178
1392,8,112,42,57,120
1393,8,113,148,146,208
1394,8,114,148,146,208
1395,8,115,126,123,178
1396,8,116,93,91,139
1397,8,117,93,91,139
1398,8,118,93,91,139
1399,8,119,93,91,139
1400,8,120,93,91,139
1401,8,121,93,91,139
1402,8,122,93,91,139
1403,8,123,93,91,139
1404,8,124,93,91,139
1405,8,125,93,91,139
1406,8,126,93,91,139
1407,8,127,93,91,139
1408,8,128,42,57,120
1409,8,129,42,57,120
1410,8,130,42,57,120
1411,8,131,42,57,120
1412,8,132,42,57,120
1413,8,133,42,57,120
1414,8,134,42,57,120
1415,8,135,42,57,120
1416,8,136,42,57,120
1417,8,137,42,57,120
1418,8,138,42,57,120
1419,8,139,42,57,120
1420,8,140,42,57,120
1421,8,141,42,57,120
1422,8,142,42,57,120
1423,8,143,42,57,120
1424,8,144,42,57,120
1425,8,145,42,57,120
1426,8,146,42,57,120
1427,8,147,42,57,120
1428,8,148,42,57,120
1429,8,149,42,57,120
1430,8,150,42,57,120
1431,8,151,42,57,120
1432,8,152,42,57,120
1433,8,153,42,57,120
1434,8,154,42,57,120
1435,8,155,93,91,139
1436,8,156,148,146,208
1437,8,157,148,146,208
1438,8,158,148,146,208
1439,8,159,230,226,220
1440,9,0,12,21,45
1441,9,1,12,21,45
1442,9,2,12,21,45
1443,9,3,47,68,86
1444,9,4,47,68,86
1445,9,5,47,68,86
1446,9,6,47,68,86
1447,9,7,47,68,86
1448,9,8,47,68,86
1449,9,9,47,68,86
1450,9,10,47,68,86
1451,9,11,12,21,45
1452,9,12,12,21,45
1453,9,13,12,21,45
1454,9,14,12,21,45
1455,9,15,12,21,45
1456,9,16,12,21,45
1457,9,17,12,21,45
1458,9,18,12,21,45
1459,9,19,12,21,45
1460,9,20,12,21,45
1461,9,21,12,21,45
1462,9,22,12,21,45
1463,9,23,12,21,45
1464,9,24,12,21,45
1465,9,25,12,21,45
1466,9,26,12,21,45
1467,9,27,12,21,45
1468,9,28,12,21,45
1469,9,29,12,21,45
1470,9,30,12,21,45
1471,9,31,12,21,45
1472,9,32,12,21,45
1473,9,33,12,21,45
1474,9,34,12,21,45
1475,9,35,12,21,45
1476,9,36,12,21,45
1477,9,37,12,21,45
1478,9,38,12,21,45
1479,9,39,12,21,45
1480,9,40,12,21,45
1481,9,41,12,21,45
1482,9,42,12,21,45
1483,9,43,12,21,45
1484,9,44,12,21,45
1485,9,45,12,21,45
1486,9,46,12,21,45
1487,9,47,12,21,45
1488,9,48,12,21,45
1489,9,49,12,21,45
1490,9,50,12,21,45
1491,9,51,12,21,45
1492,9,52,12,21,45
1493,9,53,12,21,45
1494,9,54,13,26,78
1495,9,55,13,26,78
1496,9,56,13,26,78
1497,9,57,13,26,78
1498,9,58,13,26,78
1499,9,59,13,26,78
1500,9,60,13,26,78
1501,9,61,13,26,78
1502,9,62,13,26,78
1503,9,63,13,26,78
1504,9,64,13,26,78
1505,9,65,13,26,78
1506,9,66,13,26,78
1507,9,67,13,26,78
1508,9,68,13,26,78
1509,9,69,13,26,78
1510,9,70,13,26,78
1511,9,71,13,26,78
1512,9,72,13,26,78
1513,9,73,13,26,78
1514,9,74,13,26,78
1515,9,75,13,26,78
1516,9,76,13,26,78
1517,9,77,13,26,78
1518,9,78,13,26,78
1519,9,79,13,26,78
1520,9,80,13,26,78
1521,9,81,13,26,78
1522,9,82,13,26,78
1523,9,83,13,26,78
1524,9,84,13,26,78
1525,9,85,13,26,78
1526,9,86,13,26,78
1527,9,87,13,26,78
1528,9,88,13,26,78
1529,9,89,13,26,78
1530,9,90,13,26,78
1531,9,91,13,26,78
1532,9,92,13,26,78
1533,9,93,13,26,78
1534,9,94,13,26,78
1535,9,95,13,26,78
1536,9,96,13,26,78
1537,9,97,13,26,78
1538,9,98,42,57,120
1539,9,99,93,91,139
1540,9,100,93,91,139
1541,9,101,156,155,208
1542,9,102,156,155,208
1543,9,103,156,155,208
1544,9,104,156,155,208
1545,9,105,156,155,208
1546,9,106,156,155,208
1547,9,107,156,155,208
1548,9,108,156,155,208
1549,9,109,156,155,208
1550,9,110,148,146,208
1551,9,111,93,91,139
1552,9,112,93,91,139
1553,9,113,148,146,208
1554,9,114,148,146,208
1555,9,115,93,91,139
1556,9,116,93,91,139
1557,9,117,93,91,139
1558,9,118,93,91,139
1559,9,119,93,91,139
1560,9,120,93,91,139
1561,9,121,93,91,139
1562,9,122,93,91,139
1563,9,123,42,57,120
1564,9,124,42,57,120
1565,9,125,42,57,120
1566,9,126,42,57,120
1567,9,127,42,57,120
1568,9,128,42,57,120
1569,9,129,42,57,120
1570,9,130,42,57,120
1571,9,131,42,57,120
1572,9,132,42,57,120
1573,9,133,42,57,120
1574,9,134,42,57,120
1575,9,135,42,57,120
1576,9,136,42,57,120
1577,9,137,42,57,120
1578,9,138,42,57,120
1579,9,139,42,57,120
1580,9,140,42,57,120
1581,9,141,42,57,120
1582,9,142,42,57,120
1583,9,143,42,57,120
1584,9,144,42,57,120
1585,9,145,42,57,120
1586,9,146,42,57,120
1587,9,147,42,57,120
1588,9,148,42,57,120
1589,9,149,42,57,120
1590,9,150,42,57,120
1591,9,151,42,57,120
1592,9,152,42,57,120
1593,9,153,42,57,120
1594,9,154,42,57,120
1595,9,155,42,57,120
1596,9,156,93,91,139
1597,9,157,148,146,208
1598,9,158,148,146,208
1599,9,159,148,146,208
1600,10,0,12,21,45
1601,10,1,47,68,86
1602,10,2,47,68,86
1603,10,3,47,68,86
1604,10,4,47,68,86
1605,10,5,47,68,86
1606,10,6,47,68,86
1607,10,7,47,68,86
1608,10,8,47,68,86
1609,10,9,47,68,86
1610,10,10,47,68,86
1611,10,11,12,21,45
1612,10,12,12,21,45
1613,10,13,12,21,45
1614,10,14,12,21,45
1615,10,15,12,21,45
1616,10,16,12,21,45
1617,10,17,12,21,45
1618,10,18,12,21,45
1619,10,19,12,21,45
1620,10,20,12,21,45
1621,10,21,12,21,45
1622,10,22,12,21,45
1623,10,23,12,21,45
1624,10,24,12,21,45
1625,10,25,12,21,45
1626,10,26,12,21,45
1627,10,27,12,21,45
1628,10,28,12,21,45
1629,10,29,12,21,45
1630,10,30,12,21,45
1631,10,31,12,21,45
1632,10,32,12,21,45
1633,10,33,12,21,45
1634,10,34,12,21,45
1635,10,35,12,21,45
1636,10,36,12,21,45
1637,10,37,12,21,45
1638,10,38,12,21,45
1639,10,39,12,21,45
1640,10,40,12,21,45
1641,10,41,12,21,45
1642,10,42,12,21,45
1643,10,43,12,21,45
1644,10,44,12,21,45
1645,10,45,12,21,45
1646,10,46,12,21,45
1647,10,47,12,21,45
1648,10,48,12,21,45
1649,10,49,12,21,45
1650,10,50,12,21,45
1651,10,51,12,21,45
1652,10,52,12,21,45
1653,10,53,12,21,45
1654,10,54,13,26,78
1655,10,55,13,26,78
1656,10,56,13,26,78
1657,10,57,13,26,78
1658,10,58,13,26,78
1659,10,59,13,26,78
1660,10,60,13,26,78
1661,10,61,13,26,78
1662,10,62,13,26,78
1663,10,63,13,26,78
1664,10,64,13,26,78
1665,10,65,13,26,78
1666,10,66,13,26,78
1667,10,67,13,26,78
1668,10,68,13,26,78
1669,10,69,13,26,78
1670,10,70,13,26,78
1671,10,71,13,26,78
1672,10,72,13,26,78
1673,10,73,13,26,78
1674,10,74,13,26,78
1675,10,75,13,26,78
1676,10,76,13,26,78
1677,10,77,13,26,78
1678,10,78,13,26,78
1679,10,79,13,26,78
1680,10,80,13,26,78
1681,10,81,13,26,78
1682,10,82,13,26,78
1683,10,83,13,26,78
1684,10,84,13,26,78
1685,10,85,13,26,78
1686,10,86,13,26,78
1687,10,87,13,26,78
1688,10,88,13,26,78
1689,10,89,13,26,78
1690,10,90,13,26,78
1691,10,91,13,26,78
1692,10,92,13,26,78
1693,10,93,13,26,78
1694,10,94,13,26,78
1695,10,95,93,91,139
1696,10,96,93,91,139
1697,10,97,156,155,208
1698,10,98,156,155,208
1699,10,99,126,123,178
1700,10,100,93,91,139
1701,10,101,93,91,139
1702,10,102,156,155,208
1703,10,103,156,155,208
1704,10,104,156,155,208
1705,10,105,156,155,208
1706,10,106,156,155,208
1707,10,107,156,155,208
1708,10,108,156,155,208
1709,10,109,156,155,208
1710,10,110,156,155,208
1711,10,111,42,57,120
1712,10,112,93,91,139
1713,10,113,148,146,208
1714,10,114,126,123,178
1715,10,115,93,91,139
1716,10,116,93,91,139
1717,10,117,126,123,178
1718,10,118,126,123,178
1719,10,119,126,123,178
1720,10,120,126,123,178
1721,10,121,126,123,178
1722,10,122,93,91,139
1723,10,123,42,57,120
1724,10,124,42,57,120
1725,10,125,42,57,120
1726,10,126,93,91,139
1727,10,127,42,57,120
1728,10,128,42,57,120
1729,10,129,42,57,120
1730,10,130,42,57,120
1731,10,131,42,57,120
1732,10,132,42,57,120
1733,10,133,42,57,120
1734,10,134,42,57,120
1735,10,135,42,57,120
1736,10,136,42,57,120
1737,10,137,42,57,120
1738,10,138,42,57,120
1739,10,139,42,57,120
1740,10,140,42,57,120
1741,10,141,42,57,120
1742,10,142,42,57,120
1743,10,143,42,57,120
1744,10,144,42,57,120
1745,10,145,42,57,120
1746,10,146,42,57,120
1747,10,147,42,57,120
1748,10,148,42,57,120
1749,10,149,42,57,120
1750,10,150,42,57,120
1751,10,151,42,57,120
1752,10,152,42,57,120
1753,10,153,42,57,120
1754,10,154,42,57,120
1755,10,155,42,57,120
1756,10,156,42,57,120
1757,10,157,93,91,139
1758,10,158,148,146,208
1759,10,159,148,146,208
1760,11,0,47,68,86
1761,11,1,47,68,86
1762,11,2,47,68,86
1763,11,3,47,68,86
1764,11,4,47,68,86
1765,11,5,47,68,86
1766,11,6,47,68,86
1767,11,7,47,68,86
1768,11,8,47,68,86
1769,11,9,47,68,86
1770,11,10,47,68,86
1771,11,11,12,21,45
1772,11,12,12,21,45
1773,11,13,12,21,45
1774,11,14,12,21,45
1775,11,15,12,21,45
1776,11,16,12,21,45
1777,11,17,12,21,45
1778,11,18,12,21,45
1779,11,19,12,21,45
1780,11,20,12,21,45
1781,11,21,12,21,45
1782,11,22,12,21,45
1783,11,23,12,21,45
1784,11,24,12,21,45
1785,11,25,12,21,45
1786,11,26,12,21,45
1787,11,27,12,21,45
1788,11,28,12,21,45
1789,11,29,12,21,45
1790,11,30,12,21,45
1791,11,31,12,21,45
1792,11,32,12,21,45
1793,11,33,12,21,45
1794,11,34,12,21,45
1795,11,35,12,21,45
1796,11,36,12,21,45
1797,11,37,12,21,45
1798,11,38,12,21,45
1799,11,39,12,21,45
1800,11,40,12,21,45
1801,11,41,12,21,45
1802,11,42,12,21,45
1803,11,43,12,21,45
1804,11,44,12,21,45
1805,11,45,12,21,45
1806,11,46,12,21,45
1807,11,47,12,21,45
1808,11,48,12,21,45
1809,11,49,12,21,45
1810,11,50,12,21,45
1811,11,51,12,21,45
1812,11,52,12,21,45
1813,11,53,12,21,45
1814,11,54,13,26,78
1815,11,55,13,26,78
1816,11,56,13,26,78
1817,11,57,13,26,78
1818,11,58,13,26,78
1819,11,59,13,26,78
1820,11,60,13,26,78
1821,11,61,13,26,78
1822,11,62,13,26,78
1823,11,63,13,26,78
1824,11,64,13,26,78
1825,11,65,13,26,78
1826,11,66,13,26,78
1827,11,67,13,26,78
1828,11,68,13,26,78
1829,11,69,13,26,78
1830,11,70,13,26,78
1831,11,71,13,26,78
1832,11,72,13,26,78
1833,11,73,13,26,78
1834,11,74,13,26,78
1835,11,75,13,26,78
1836,11,76,13,26,78
1837,11,77,13,26,78
1838,11,78,13,26,78
1839,11,79,13,26,78
1840,11,80,13,26,78
1841,11,81,13,26,78
1842,11,82,13,26,78
1843,11,83,13,26,78
1844,11,84,13,26,78
1845,11,85,13,26,78
1846,11,86,13,26,78
1847,11,87,13,26,78
1848,11,88,13,26,78
1849,11,89,13,26,78
1850,11,90,13,26,78
1851,11,91,13,26,78
1852,11,92,93,91,139
1853,11,93,156,155,208
1854,11,94,156,155,208
1855,11,95,156,155,208
1856,11,96,156,155,208
1857,11,97,156,155,208
1858,11,98,126,123,178
1859,11,99,93,91,139
1860,11,100,93,91,139
1861,11,101,93,91,139
1862,11,102,93,91,139
1863,11,103,93,91,139
1864,11,104,126,123,178
1865,11,105,126,123,178
1866,11,106,126,123,178
1867,11,107,156,155,208
1868,11,108,156,155,208
1869,11,109,156,155,208
1870,11,110,126,123,178
1871,11,111,42,57,120
1872,11,112,126,123,178
1873,11,113,126,123,178
1874,11,114,126,123,178
1875,11,115,148,146,208
1876,11,116,148,146,208
1877,11,117,148,146,208
1878,11,118,148,146,208
1879,11,119,148,146,208
1880,11,120,148,146,208
1881,11,121,148,146,208
1882,11,122,126,123,178
1883,11,123,93,91,139
1884,11,124,42,57,120
1885,11,125,42,57,120
1886,11,126,93,91,139
1887,11,127,93,91,139
1888,11,128,93,91,139
1889,11,129,42,57,120
1890,11,130,42,57,120
1891,11,131,42,57,120
1892,11,132,42,57,120
1893,11,133,11,10,30
1894,11,134,11,10,30
1895,11,135,42,57,120
1896,11,136,42,57,120
1897,11,137,42,57,120
1898,11,138,42,57,120
1899,11,139,42,57,120
1900,11,140,42,57,120
1901,11,141,42,57,120
1902,11,142,42,57,120
1903,11,143,42,57,120
1904,11,144,42,57,120
1905,11,145,42,57,120
1906,11,146,42,57,120
1907,11,147,42,57,120
1908,11,148,42,57,120
1909,11,149,42,57,120
1910,11,150,42,57,120
1911,11,151,42,57,120
1912,11,152,42,57,120
1913,11,153,42,57,120
1914,11,154,42,57,120
1915,11,155,42,57,120
1916,11,156,42,57,120
1917,11,157,42,57,120
1918,11,158,126,123,178
1919,11,159,148,146,208
1920,12,0,47,68,86
1921,12,1,47,68,86
1922,12,2,47,68,86
1923,12,3,47,68,86
1924,12,4,47,68,86
1925,12,5,47,68,86
1926,12,6,47,68,86
1927,12,7,47,68,86
1928,12,8,47,68,86
1929,12,9,47,68,86
1930,12,10,47,68,86
1931,12,11,12,21,45
1932,12,12,12,21,45
1933,12,13,12,21,45
1934,12,14,12,21,45
1935,12,15,12,21,45
1936,12,16,12,21,45
1937,12,17,12,21,45
1938,12,18,12,21,45
1939,12,19,12,21,45
1940,12,20,12,21,45
1941,12,21,12,21,45
1942,12,22,12,21,45
1943,12,23,12,21,45
1944,12,24,12,21,45
1945,12,25,12,21,45
1946,12,26,12,21,45
1947,12,27,12,21,45
1948,12,28,12,21,45
1949,12,29,12,21,45
1950,12,30,12,21,45
1951,12,31,12,21,45
1952,12,32,12,21,45
1953,12,33,12,21,45
1954,12,34,12,21,45
1955,12,35,12,21,45
1956,12,36,12,21,45
1957,12,37,12,21,45
1958,12,38,12,21,45
1959,12,39,12,21,45
1960,12,40,12,21,45
1961,12,41,12,21,45
1962,12,42,12,21,45
1963,12,43,12,21,45
1964,12,44,12,21,45
1965,12,45,12,21,45
1966,12,46,12,21,45
1967,12,47,12,21,45
1968,12,48,12,21,45
1969,12,49,12,21,45
1970,12,50,12,21,45
1971,12,51,12,21,45
1972,12,52,12,21,45
1973,12,53,12,21,45
1974,12,54,13,26,78
1975,12,55,13,26,78
1976,12,56,13,26,78
1977,12,57,13,26,78
1978,12,58,13,26,78
1979,12,59,13,26,78
1980,12,60,13,26,78
1981,12,61,13,26,78
1982,12,62,13,26,78
1983,12,63,13,26,78
1984,12,64,13,26,78
1985,12,65,13,26,78
1986,12,66,13,26,78
1987,12,67,13,26,78
1988,12,68,13,26,78
1989,12,69,13,26,78
1990,12,70,13,26,78
1991,12,71,13,26,78
1992,12,72,13,26,78
1993,12,73,13,26,78
1994,12,74,13,26,78
1995,12,75,13,26,78
1996,12,76,13,26,78
1997,12,77,13,26,78
1998,12,78,13,26,78
1999,12,79,13,26,78
2000,12,80,13,26,78
2001,12,81,13,26,78
2002,12,82,13,26,78
2003,12,83,13,26,78
2004,12,84,13,26,78
2005,12,85,13,26,78
2006,12,86,13,26,78
2007,12,87,13,26,78
2008,12,88,13,26,78
2009,12,89,13,26,78
2010,12,90,93,91,139
2011,12,91,156,155,208
2012,12,92,156,155,208
2013,12,93,156,155,208
2014,12,94,156,155,208
2015,12,95,156,155,208
2016,12,96,156,155,208
2017,12,97,156,155,208
2018,12,98,156,155,208
2019,12,99,93,91,139
2020,12,100,126,123,178
2021,12,101,93,91,139
2022,12,102,93,91,139
2023,12,103,93,91,139
2024,12,104,93,91,139
2025,12,105,93,91,139
2026,12,106,126,123,178
2027,12,107,156,155,208
2028,12,108,156,155,208
2029,12,109,156,155,208
2030,12,110,93,91,139
2031,12,111,42,57,120
2032,12,112,126,123,178
2033,12,113,126,123,178
2034,12,114,93,91,139
2035,12,115,93,91,139
2036,12,116,93,91,139
2037,12,117,93,91,139
2038,12,118,126,123,178
2039,12,119,126,123,178
2040,12,120,126,123,178
2041,12,121,148,146,208
2042,12,122,148,146,208
2043,12,123,93,91,139
2044,12,124,42,57,120
2045,12,125,42,57,120
2046,12,126,42,57,120
2047,12,127,93,91,139
2048,12,128,93,91,139
2049,12,129,93,91,139
2050,12,130,42,57,120
2051,12,131,42,57,120
2052,12,132,42,57,120
2053,12,133,11,10,30
2054,12,134,11,10,30
2055,12,135,42,57,120
2056,12,136,42,57,120
2057,12,137,42,57,120
2058,12,138,42,57,120
2059,12,139,42,57,120
2060,12,140,42,57,120
2061,12,141,42,57,120
2062,12,142,42,57,120
2063,12,143,42,57,120
2064,12,144,42,57,120
2065,12,145,42,57,120
2066,12,146,42,57,120
2067,12,147,42,57,120
2068,12,148,42,57,120
2069,12,149,42,57,120
2070,12,150,42,57,120
2071,12,151,42,57,120
2072,12,152,42,57,120
2073,12,153,42,57,120
2074,12,154,42,57,120
2075,12,155,42,57,120
2076,12,156,42,57,120
2077,12,157,42,57,120
2078,12,158,93,91,139
2079,12,159,148,146,208
2080,13,0,47,68,86
2081,13,1,47,68,86
2082,13,2,47,68,86
2083,13,3,47,68,86
2084,13,4,47,68,86
2085,13,5,47,68,86
2086,13,6,47,68,86
2087,13,7,47,68,86
2088,13,8,47,68,86
2089,13,9,47,68,86
2090,13,10,47,68,86
2091,13,11,12,21,45
2092,13,12,12,21,45
2093,13,13,12,21,45
2094,13,14,12,21,45
2095,13,15,12,21,45
2096,13,16,12,21,45
2097,13,17,12,21,45
2098,13,18,12,21,45
2099,13,19,12,21,45
2100,13,20,12,21,45
2101,13,21,12,21,45
2102,13,22,12,21,45
2103,13,23,12,21,45
2104,13,24,12,21,45
2105,13,25,12,21,45
2106,13,26,12,21,45
2107,13,27,12,21,45
2108,13,28,12,21,45
2109,13,29,12,21,45
2110,13,30,12,21,45
2111,13,31,12,21,45
2112,13,32,12,21,45
2113,13,33,12,21,45
2114,13,34,12,21,45
2115,13,35,12,21,45
2116,13,36,12,21,45
2117,13,37,12,21,45
2118,13,38,12,21,45
2119,13,39,12,21,45
2120,13,40,12,21,45
2121,13,41,12,21,45
2122,13,42,12,21,45
2123,13,43,12,21,45
2124,13,44,12,21,45
2125,13,45,12,21,45
2126,13,46,12,21,45
2127,13,47,12,21,45
2128,13,48,12,21,45
2129,13,49,12,21,45
2130,13,50,12,21,45
2131,13,51,12,21,45
2132,13,52,12,21,45
2133,13,53,13,26,78
2134,13,54,13,26,78
2135,13,55,13,26,78
2136,13,56,13,26,78
2137,13,57,13,26,78
2138,13,58,13,26,78
2139,13,59,13,26,78
2140,13,60,13,26,78
2141,13,61,13,26,78
2142,13,62,13,26,78
2143,13,63,13,26,78
2144,13,64,13,26,78
2145,13,65,13,26,78
2146,13,66,13,26,78
2147,13,67,13,26,78
2148,13,68,13,26,78
2149,13,69,13,26,78
2150,13,70,13,26,78
2151,13,71,13,26,78
2152,13,72,13,26,78
2153,13,73,13,26,78
2154,13,74,13,26,78
2155,13,75,13,26,78
2156,13,76,13,26,78
2157,13,77,13,26,78
2158,13,78,13,26,78
2159,13,79,13,26,78
2160,13,80,13,26,78
2161,13,81,13,26,78
2162,13,82,13,26,78
2163,13,83,13,26,78
2164,13,84,13,26,78
2165,13,85,13,26,78
2166,13,86,13,26,78
2167,13,87,13,26,78
2168,13,88,71,129,183
2169,13,89,156,155,208
2170,13,90,156,155,208
2171,13,91,156,155,208
2172,13,92,156,155,208
2173,13,93,156,155,208
2174,13,94,156,155,208
2175,13,95,156,155,208
2176,13,96,156,155,208
2177,13,97,156,155,208
2178,13,98,156,155,208
2179,13,99,126,123,178
2180,13,100,93,91,139
2181,13,101,93,91,139
2182,13,102,126,123,178
2183,13,103,126,123,178
2184,13,104,93,91,139
2185,13,105,93,91,139
2186,13,106,93,91,139
2187,13,107,156,155,208
2188,13,108,156,155,208
2189,13,109,148,146,208
2190,13,110,148,146,208
2191,13,111,126,123,178
2192,13,112,93,91,139
2193,13,113,93,91,139
2194,13,114,42,57,120
2195,13,115,42,57,120
2196,13,116,42,57,120
2197,13,117,93,91,139
2198,13,118,93,91,139
2199,13,119,93,91,139
2200,13,120,93,91,139
2201,13,121,126,123,178
2202,13,122,148,146,208
2203,13,123,126,123,178
2204,13,124,93,91,139
2205,13,125,42,57,120
2206,13,126,42,57,120
2207,13,127,42,57,120
2208,13,128,93,91,139
2209,13,129,42,57,120
2210,13,130,42,57,120
2211,13,131,42,57,120
2212,13,132,42,57,120
2213,13,133,11,10,30
2214,13,134,11,10,30
2215,13,135,42,57,120
2216,13,136,42,57,120
2217,13,137,42,57,120
2218,13,138,42,57,120
2219,13,139,42,57,120
2220,13,140,42,57,120
2221,13,141,42,57,120
2222,13,142,42,57,120
2223,13,143,42,57,120
2224,13,144,42,57,120
2225,13,145,42,57,120
